pid,visit,model,r2,mse
32,0,SVR_C0.1_gammascale_kernelrbf,-1.0396381145900953,0.024422847693942873
33,0,SVR_C0.1_gammascale_kernelrbf,-0.09221710818001716,0.07421129207566896
21,0,SVR_C0.1_gamma1_kernellinear,-0.10180683336062168,0.027897571278705582
27,0,SVR_C0.1_gamma1_kernellinear,-0.37088985058200685,0.020931218848257327
28,0,SVR_C0.1_gamma1_kernellinear,-0.25997932919860656,0.03318777200277736
32,0,SVR_C0.1_gamma1_kernellinear,-1.025848761473041,0.024257732486217164
33,0,SVR_C0.1_gamma1_kernellinear,-0.05873371361046553,0.07193624441758346
21,0,SVR_C0.1_gamma1_kernelrbf,-0.1964125797142353,0.030292973514708273
27,0,SVR_C0.1_gamma1_kernelrbf,-0.4010330331286833,0.02139145535113872
28,0,SVR_C0.1_gamma1_kernelrbf,-0.25243239076752655,0.032988986144814915
32,0,SVR_C0.1_gamma1_kernelrbf,-0.9024535120461896,0.022780184404844046
33,0,SVR_C0.1_gamma1_kernelrbf,-0.04680766529518765,0.0711259225061199
21,0,SVR_C0.1_gamma0.1_kernellinear,-0.10180683336062168,0.027897571278705582
27,0,SVR_C0.1_gamma0.1_kernellinear,-0.37088985058200685,0.020931218848257327
28,0,SVR_C0.1_gamma0.1_kernellinear,-0.25997932919860656,0.03318777200277736
32,0,SVR_C0.1_gamma0.1_kernellinear,-1.025848761473041,0.024257732486217164
33,0,SVR_C0.1_gamma0.1_kernellinear,-0.05873371361046553,0.07193624441758346
21,0,SVR_C0.1_gamma0.1_kernelrbf,-0.23000517913513696,0.031143532712932884
27,0,SVR_C0.1_gamma0.1_kernelrbf,-0.43872911305175455,0.021967012094998354
28,0,SVR_C0.1_gamma0.1_kernelrbf,-0.16867562967423977,0.03078283861013823
32,0,SVR_C0.1_gamma0.1_kernelrbf,-0.9151006182394286,0.022931622224189107
33,0,SVR_C0.1_gamma0.1_kernelrbf,-0.1265186931248512,0.07654193212876349
21,0,SVR_C0.1_gamma0.01_kernellinear,-0.10180683336062168,0.027897571278705582
27,0,SVR_C0.1_gamma0.01_kernellinear,-0.37088985058200685,0.020931218848257327
28,0,SVR_C0.1_gamma0.01_kernellinear,-0.25997932919860656,0.03318777200277736
32,0,SVR_C0.1_gamma0.01_kernellinear,-1.025848761473041,0.024257732486217164
33,0,SVR_C0.1_gamma0.01_kernellinear,-0.05873371361046553,0.07193624441758346
21,0,SVR_C0.1_gamma0.01_kernelrbf,-0.16013898175669028,0.0293745318660309
27,0,SVR_C0.1_gamma0.01_kernelrbf,-0.5760059907780177,0.024063002789855417
28,0,SVR_C0.1_gamma0.01_kernelrbf,-0.15314457621633415,0.03037375169166334
32,0,SVR_C0.1_gamma0.01_kernelrbf,-0.6900198110663329,0.020236480260967367
33,0,SVR_C0.1_gamma0.01_kernelrbf,-0.14441094894412143,0.07775763129017749
21,0,SVR_C0.1_gamma0.001_kernellinear,-0.10180683336062168,0.027897571278705582
27,0,SVR_C0.1_gamma0.001_kernellinear,-0.37088985058200685,0.020931218848257327
28,0,SVR_C0.1_gamma0.001_kernellinear,-0.25997932919860656,0.03318777200277736
32,0,SVR_C0.1_gamma0.001_kernellinear,-1.025848761473041,0.024257732486217164
33,0,SVR_C0.1_gamma0.001_kernellinear,-0.05873371361046553,0.07193624441758346
21,0,SVR_C0.1_gamma0.001_kernelrbf,-0.12486382730023338,0.02848137064573353
27,0,SVR_C0.1_gamma0.001_kernelrbf,-0.6453218621002563,0.02512134140961211
28,0,SVR_C0.1_gamma0.001_kernelrbf,-0.11005692388070831,0.029238825785569935
32,0,SVR_C0.1_gamma0.001_kernelrbf,-0.6186507599936117,0.01938189951355836
33,0,SVR_C0.1_gamma0.001_kernelrbf,-0.1225928430656924,0.07627518808748861
21,0,SVR_C0.1_gamma0.0001_kernellinear,-0.10180683336062168,0.027897571278705582
27,0,SVR_C0.1_gamma0.0001_kernellinear,-0.37088985058200685,0.020931218848257327
28,0,SVR_C0.1_gamma0.0001_kernellinear,-0.25997932919860656,0.03318777200277736
32,0,SVR_C0.1_gamma0.0001_kernellinear,-1.025848761473041,0.024257732486217164
33,0,SVR_C0.1_gamma0.0001_kernellinear,-0.05873371361046553,0.07193624441758346
21,0,SVR_C0.1_gamma0.0001_kernelrbf,-0.12080857781719745,0.028378692383010416
27,0,SVR_C0.1_gamma0.0001_kernelrbf,-0.661190945733253,0.025363636049332828
28,0,SVR_C0.1_gamma0.0001_kernelrbf,-0.0951558631898668,0.02884633283481515
32,0,SVR_C0.1_gamma0.0001_kernelrbf,-0.6080344535051583,0.01925477870983097
33,0,SVR_C0.1_gamma0.0001_kernelrbf,-0.11684809877833802,0.07588485827758544
21,0,SVR_C1_gammascale_kernellinear,0.10126624538885598,0.022755793684242697
27,0,SVR_C1_gammascale_kernellinear,-0.6511718382811895,0.02521066086270181
28,0,SVR_C1_gammascale_kernellinear,-0.9785302511039369,0.05211435565057991
32,0,SVR_C1_gammascale_kernellinear,-1.9043317415142909,0.034776782836274146
33,0,SVR_C1_gammascale_kernellinear,-0.13029762530734246,0.07679869375411132
21,0,SVR_C1_gammascale_kernelrbf,-0.07835541421989856,0.02730378512921363
27,0,SVR_C1_gammascale_kernelrbf,-0.5688951470711905,0.023954431976700614
28,0,SVR_C1_gammascale_kernelrbf,-0.5408416844710653,0.040585667821333396
32,0,SVR_C1_gammascale_kernelrbf,-1.2616428204762298,0.02708115608718708
33,0,SVR_C1_gammascale_kernelrbf,0.025192680477980622,0.06623381941626326
21,0,SVR_C1_gamma1_kernellinear,0.10126624538885598,0.022755793684242697
27,0,SVR_C1_gamma1_kernellinear,-0.6511718382811895,0.02521066086270181
28,0,SVR_C1_gamma1_kernellinear,-0.9785302511039369,0.05211435565057991
32,0,SVR_C1_gamma1_kernellinear,-1.9043317415142909,0.034776782836274146
33,0,SVR_C1_gamma1_kernellinear,-0.13029762530734246,0.07679869375411132
21,0,SVR_C1_gamma1_kernelrbf,-0.0528989589048523,0.026659231787237534
27,0,SVR_C1_gamma1_kernelrbf,-0.8789510641021434,0.028688472608642525
28,0,SVR_C1_gamma1_kernelrbf,-1.147598708616342,0.05656760761333375
32,0,SVR_C1_gamma1_kernelrbf,-2.1192413726669814,0.037350134036204255
33,0,SVR_C1_gamma1_kernelrbf,-0.14564601466222094,0.07784154850961315
21,0,SVR_C1_gamma0.1_kernellinear,0.10126624538885598,0.022755793684242697
27,0,SVR_C1_gamma0.1_kernellinear,-0.6511718382811895,0.02521066086270181
28,0,SVR_C1_gamma0.1_kernellinear,-0.9785302511039369,0.05211435565057991
32,0,SVR_C1_gamma0.1_kernellinear,-1.9043317415142909,0.034776782836274146
33,0,SVR_C1_gamma0.1_kernellinear,-0.13029762530734246,0.07679869375411132
21,0,SVR_C1_gamma0.1_kernelrbf,-0.11444768667220817,0.028217635645349626
27,0,SVR_C1_gamma0.1_kernelrbf,-0.4213637750764261,0.02170187212815037
28,0,SVR_C1_gamma0.1_kernelrbf,-0.35647404560211293,0.03572943643588286
32,0,SVR_C1_gamma0.1_kernelrbf,-1.1197367554552407,0.02538195749501384
33,0,SVR_C1_gamma0.1_kernelrbf,-0.018727773572000173,0.06921801882056512
21,0,SVR_C1_gamma0.01_kernellinear,0.10126624538885598,0.022755793684242697
27,0,SVR_C1_gamma0.01_kernellinear,-0.6511718382811895,0.02521066086270181
28,0,SVR_C1_gamma0.01_kernellinear,-0.9785302511039369,0.05211435565057991
32,0,SVR_C1_gamma0.01_kernellinear,-1.9043317415142909,0.034776782836274146
33,0,SVR_C1_gamma0.01_kernellinear,-0.13029762530734246,0.07679869375411132
21,0,SVR_C1_gamma0.01_kernelrbf,-0.2189043210651922,0.03086246077737726
27,0,SVR_C1_gamma0.01_kernelrbf,-0.445077205474778,0.022063936958596153
28,0,SVR_C1_gamma0.01_kernelrbf,-0.16093364117741604,0.030578915146374633
32,0,SVR_C1_gamma0.01_kernelrbf,-0.988176203266564,0.023806637194000148
33,0,SVR_C1_gamma0.01_kernelrbf,-0.12133281688692077,0.07618957491582568
21,0,SVR_C1_gamma0.001_kernellinear,0.10126624538885598,0.022755793684242697
27,0,SVR_C1_gamma0.001_kernellinear,-0.6511718382811895,0.02521066086270181
28,0,SVR_C1_gamma0.001_kernellinear,-0.9785302511039369,0.05211435565057991
32,0,SVR_C1_gamma0.001_kernellinear,-1.9043317415142909,0.034776782836274146
33,0,SVR_C1_gamma0.001_kernellinear,-0.13029762530734246,0.07679869375411132
21,0,SVR_C1_gamma0.001_kernelrbf,-0.16108605307791102,0.02939851155910395
27,0,SVR_C1_gamma0.001_kernelrbf,-0.5643901813853147,0.023885648607537207
28,0,SVR_C1_gamma0.001_kernelrbf,-0.14788821312161082,0.030235299436210505
32,0,SVR_C1_gamma0.001_kernelrbf,-0.6727013979412912,0.020029107706479348
33,0,SVR_C1_gamma0.001_kernelrbf,-0.1416661050294159,0.07757113136087701
21,0,SVR_C1_gamma0.0001_kernellinear,0.10126624538885598,0.022755793684242697
27,0,SVR_C1_gamma0.0001_kernellinear,-0.6511718382811895,0.02521066086270181
28,0,SVR_C1_gamma0.0001_kernellinear,-0.9785302511039369,0.05211435565057991
32,0,SVR_C1_gamma0.0001_kernellinear,-1.9043317415142909,0.034776782836274146
33,0,SVR_C1_gamma0.0001_kernellinear,-0.13029762530734246,0.07679869375411132
21,0,SVR_C1_gamma0.0001_kernelrbf,-0.12490096862253353,0.028482311058022583
27,0,SVR_C1_gamma0.0001_kernelrbf,-0.6451320448330926,0.025118443214138204
28,0,SVR_C1_gamma0.0001_kernelrbf,-0.11003211067184249,0.029238172207293363
32,0,SVR_C1_gamma0.0001_kernelrbf,-0.6184336211967902,0.019379299470087274
33,0,SVR_C1_gamma0.0001_kernelrbf,-0.12256531427716744,0.07627331762881293
21,0,SVR_C10_gammascale_kernellinear,0.186613041254587,0.02059482658095185
27,0,SVR_C10_gammascale_kernellinear,-0.88613966372515,0.028798230625931637
28,0,SVR_C10_gammascale_kernellinear,-1.3374480281043706,0.0615682261028915
32,0,SVR_C10_gammascale_kernellinear,-2.2594365102764,0.03902884579824362
33,0,SVR_C10_gammascale_kernellinear,-0.22882304496637196,0.08349305757649983
21,0,SVR_C10_gammascale_kernelrbf,0.050744497501873376,0.024034996190641186
27,0,SVR_C10_gammascale_kernelrbf,-1.2260759591689419,0.03398849517663868
28,0,SVR_C10_gammascale_kernelrbf,-1.8145075331228022,0.07413394183918029
32,0,SVR_C10_gammascale_kernelrbf,-3.063402223567481,0.048655618325391795
33,0,SVR_C10_gammascale_kernelrbf,-0.3665663571636806,0.09285210267512296
21,0,SVR_C10_gamma1_kernellinear,0.186613041254587,0.02059482658095185
27,0,SVR_C10_gamma1_kernellinear,-0.88613966372515,0.028798230625931637
28,0,SVR_C10_gamma1_kernellinear,-1.3374480281043706,0.0615682261028915
32,0,SVR_C10_gamma1_kernellinear,-2.2594365102764,0.03902884579824362
33,0,SVR_C10_gamma1_kernellinear,-0.22882304496637196,0.08349305757649983
21,0,SVR_C10_gamma1_kernelrbf,-0.015710464657463286,0.025717625112091146
27,0,SVR_C10_gamma1_kernelrbf,-1.5436879082562296,0.03883790391093283
28,0,SVR_C10_gamma1_kernelrbf,-1.938253737494322,0.07739340865876948
32,0,SVR_C10_gamma1_kernelrbf,-2.862207441611517,0.04624649021517598
33,0,SVR_C10_gamma1_kernelrbf,-0.6191265270022042,0.11001244230924456
21,0,SVR_C10_gamma0.1_kernellinear,0.186613041254587,0.02059482658095185
27,0,SVR_C10_gamma0.1_kernellinear,-0.88613966372515,0.028798230625931637
28,0,SVR_C10_gamma0.1_kernellinear,-1.3374480281043706,0.0615682261028915
32,0,SVR_C10_gamma0.1_kernellinear,-2.2594365102764,0.03902884579824362
33,0,SVR_C10_gamma0.1_kernellinear,-0.22882304496637196,0.08349305757649983
21,0,SVR_C10_gamma0.1_kernelrbf,0.08899790908156913,0.02306642598043181
27,0,SVR_C10_gamma0.1_kernelrbf,-0.7924105381780586,0.027367142024284283
28,0,SVR_C10_gamma0.1_kernelrbf,-1.0829536634296035,0.0548648614086549
32,0,SVR_C10_gamma0.1_kernelrbf,-1.9920264533662086,0.035826848814058655
33,0,SVR_C10_gamma0.1_kernelrbf,-0.12334182459057175,0.0763260780490959
21,0,SVR_C10_gamma0.01_kernellinear,0.186613041254587,0.02059482658095185
27,0,SVR_C10_gamma0.01_kernellinear,-0.88613966372515,0.028798230625931637
28,0,SVR_C10_gamma0.01_kernellinear,-1.3374480281043706,0.0615682261028915
32,0,SVR_C10_gamma0.01_kernellinear,-2.2594365102764,0.03902884579824362
33,0,SVR_C10_gamma0.01_kernellinear,-0.22882304496637196,0.08349305757649983
21,0,SVR_C10_gamma0.01_kernelrbf,-0.06291412256229667,0.026912814115411396
27,0,SVR_C10_gamma0.01_kernelrbf,-0.4099211392811475,0.021527162020018635
28,0,SVR_C10_gamma0.01_kernelrbf,-0.42180750156804914,0.037450315334848674
32,0,SVR_C10_gamma0.01_kernelrbf,-1.2069701543223026,0.026426499661153634
33,0,SVR_C10_gamma0.01_kernelrbf,-0.04622051718355569,0.07108602840477535
21,0,SVR_C10_gamma0.001_kernellinear,0.186613041254587,0.02059482658095185
27,0,SVR_C10_gamma0.001_kernellinear,-0.88613966372515,0.028798230625931637
28,0,SVR_C10_gamma0.001_kernellinear,-1.3374480281043706,0.0615682261028915
32,0,SVR_C10_gamma0.001_kernellinear,-2.2594365102764,0.03902884579824362
33,0,SVR_C10_gamma0.001_kernellinear,-0.22882304496637196,0.08349305757649983
21,0,SVR_C10_gamma0.001_kernelrbf,-0.2168163285030753,0.030809593142536597
27,0,SVR_C10_gamma0.001_kernelrbf,-0.4389681458460901,0.021970661730108008
28,0,SVR_C10_gamma0.001_kernelrbf,-0.1577690879705198,0.030495561024693977
32,0,SVR_C10_gamma0.001_kernelrbf,-0.9938845363285647,0.023874989392344687
33,0,SVR_C10_gamma0.001_kernelrbf,-0.12039534477024283,0.07612587785729899
21,0,SVR_C10_gamma0.0001_kernellinear,0.186613041254587,0.02059482658095185
27,0,SVR_C10_gamma0.0001_kernellinear,-0.88613966372515,0.028798230625931637
28,0,SVR_C10_gamma0.0001_kernellinear,-1.3374480281043706,0.0615682261028915
32,0,SVR_C10_gamma0.0001_kernellinear,-2.2594365102764,0.03902884579824362
33,0,SVR_C10_gamma0.0001_kernellinear,-0.22882304496637196,0.08349305757649983
21,0,SVR_C10_gamma0.0001_kernelrbf,-0.16143445538166645,0.02940733304923125
27,0,SVR_C10_gamma0.0001_kernelrbf,-0.5643109167436535,0.02388443836766211
28,0,SVR_C10_gamma0.0001_kernelrbf,-0.14747151844709316,0.03022432372610782
32,0,SVR_C10_gamma0.0001_kernelrbf,-0.671461567724766,0.020014261845182707
33,0,SVR_C10_gamma0.0001_kernelrbf,-0.14128640521971336,0.07754533244849239
21,0,SVR_C100_gammascale_kernellinear,0.18144240383947607,0.020725746286182234
27,0,SVR_C100_gammascale_kernellinear,-1.0419743494570342,0.031177568331159144
28,0,SVR_C100_gammascale_kernellinear,-1.6878409371603333,0.0707975520986882
32,0,SVR_C100_gammascale_kernellinear,-2.5224020468511377,0.0421776236145532
33,0,SVR_C100_gammascale_kernellinear,-0.3168468657096237,0.089473884485244
21,0,SVR_C100_gammascale_kernelrbf,-0.020113141888620234,0.025829100189350116
27,0,SVR_C100_gammascale_kernelrbf,-1.619534230621881,0.03999595170857094
28,0,SVR_C100_gammascale_kernelrbf,-2.2922383033947047,0.08671733865774506
32,0,SVR_C100_gammascale_kernelrbf,-3.3933278666592095,0.05260618370947454
33,0,SVR_C100_gammascale_kernelrbf,-0.7163147268238184,0.11661594799438124
21,0,SVR_C100_gamma1_kernellinear,0.18144240383947607,0.020725746286182234
27,0,SVR_C100_gamma1_kernellinear,-1.0419743494570342,0.031177568331159144
28,0,SVR_C100_gamma1_kernellinear,-1.6878409371603333,0.0707975520986882
32,0,SVR_C100_gamma1_kernellinear,-2.5224020468511377,0.0421776236145532
33,0,SVR_C100_gamma1_kernellinear,-0.3168468657096237,0.089473884485244
21,0,SVR_C100_gamma1_kernelrbf,-0.3483565405132698,0.034140170090745964
27,0,SVR_C100_gamma1_kernelrbf,-2.2485006022511373,0.0495992271046045
28,0,SVR_C100_gamma1_kernelrbf,-2.8815027627417504,0.1022385254526016
32,0,SVR_C100_gamma1_kernelrbf,-2.9303014815921293,0.047061855625057034
33,0,SVR_C100_gamma1_kernelrbf,-0.7892356597636425,0.12157060088554951
21,0,SVR_C100_gamma0.1_kernellinear,0.18144240383947607,0.020725746286182234
27,0,SVR_C100_gamma0.1_kernellinear,-1.0419743494570342,0.031177568331159144
28,0,SVR_C100_gamma0.1_kernellinear,-1.6878409371603333,0.0707975520986882
32,0,SVR_C100_gamma0.1_kernellinear,-2.5224020468511377,0.0421776236145532
33,0,SVR_C100_gamma0.1_kernellinear,-0.3168468657096237,0.089473884485244
21,0,SVR_C100_gamma0.1_kernelrbf,0.09218536122888688,0.022985720206257186
27,0,SVR_C100_gamma0.1_kernelrbf,-1.3564468468140167,0.03597904283411978
28,0,SVR_C100_gamma0.1_kernelrbf,-1.9596913131556164,0.07795807298051818
32,0,SVR_C100_gamma0.1_kernelrbf,-3.381970664463392,0.05247019134030197
33,0,SVR_C100_gamma0.1_kernelrbf,-0.5237175837014438,0.10352982918691223
21,0,SVR_C100_gamma0.01_kernellinear,0.18144240383947607,0.020725746286182234
27,0,SVR_C100_gamma0.01_kernellinear,-1.0419743494570342,0.031177568331159144
28,0,SVR_C100_gamma0.01_kernellinear,-1.6878409371603333,0.0707975520986882
32,0,SVR_C100_gamma0.01_kernellinear,-2.5224020468511377,0.0421776236145532
33,0,SVR_C100_gamma0.01_kernellinear,-0.3168468657096237,0.089473884485244
21,0,SVR_C100_gamma0.01_kernelrbf,0.13404960400127186,0.021925724332743316
27,0,SVR_C100_gamma0.01_kernelrbf,-0.7445761984119887,0.026636790834011454
28,0,SVR_C100_gamma0.01_kernelrbf,-1.0973103583523844,0.055243015801166834
32,0,SVR_C100_gamma0.01_kernelrbf,-2.11783141920545,0.037333251100746145
33,0,SVR_C100_gamma0.01_kernelrbf,-0.15015787918219958,0.07814810962570472
21,0,SVR_C100_gamma0.001_kernellinear,0.18144240383947607,0.020725746286182234
27,0,SVR_C100_gamma0.001_kernellinear,-1.0419743494570342,0.031177568331159144
28,0,SVR_C100_gamma0.001_kernellinear,-1.6878409371603333,0.0707975520986882
32,0,SVR_C100_gamma0.001_kernellinear,-2.5224020468511377,0.0421776236145532
33,0,SVR_C100_gamma0.001_kernellinear,-0.3168468657096237,0.089473884485244
21,0,SVR_C100_gamma0.001_kernelrbf,-0.052399477555094665,0.026646585000037325
27,0,SVR_C100_gamma0.001_kernelrbf,-0.4017011663146586,0.02140165663895881
28,0,SVR_C100_gamma0.001_kernelrbf,-0.4396169345983294,0.03791941462021839
32,0,SVR_C100_gamma0.001_kernelrbf,-1.2385264631931903,0.026804358321385426
33,0,SVR_C100_gamma0.001_kernelrbf,-0.06320429014534024,0.07224000019882099
21,0,SVR_C100_gamma0.0001_kernellinear,0.18144240383947607,0.020725746286182234
27,0,SVR_C100_gamma0.0001_kernellinear,-1.0419743494570342,0.031177568331159144
28,0,SVR_C100_gamma0.0001_kernellinear,-1.6878409371603333,0.0707975520986882
32,0,SVR_C100_gamma0.0001_kernellinear,-2.5224020468511377,0.0421776236145532
33,0,SVR_C100_gamma0.0001_kernellinear,-0.3168468657096237,0.089473884485244
21,0,SVR_C100_gamma0.0001_kernelrbf,-0.21696209690116608,0.03081328397486109
27,0,SVR_C100_gamma0.0001_kernelrbf,-0.4394150681932665,0.02197748549457964
28,0,SVR_C100_gamma0.0001_kernelrbf,-0.157443967579737,0.030486997375154094
32,0,SVR_C100_gamma0.0001_kernelrbf,-0.9903186908628059,0.023832291572526847
33,0,SVR_C100_gamma0.0001_kernelrbf,-0.11972445071128934,0.07608029359150792
21,0,SVR_C1000_gammascale_kernellinear,0.17178480719968736,0.02097027507515128
27,0,SVR_C1000_gammascale_kernellinear,-1.0679272076774886,0.03157382551762784
28,0,SVR_C1000_gammascale_kernellinear,-1.7027591220411282,0.07119049609947115
32,0,SVR_C1000_gammascale_kernellinear,-2.569300197659818,0.04273918715179772
33,0,SVR_C1000_gammascale_kernellinear,-0.33023040000114734,0.09038323608290207
21,0,SVR_C1000_gammascale_kernelrbf,-0.40409235882293837,0.03555139201912008
27,0,SVR_C1000_gammascale_kernelrbf,-2.2446868904827753,0.04954099803856111
28,0,SVR_C1000_gammascale_kernelrbf,-2.9282643369431964,0.10347022221708393
32,0,SVR_C1000_gammascale_kernelrbf,-2.911012503928342,0.04683088731735348
33,0,SVR_C1000_gammascale_kernelrbf,-0.7252933638137651,0.11722600642242825
21,0,SVR_C1000_gamma1_kernellinear,0.17178480719968736,0.02097027507515128
27,0,SVR_C1000_gamma1_kernellinear,-1.0679272076774886,0.03157382551762784
28,0,SVR_C1000_gamma1_kernellinear,-1.7027591220411282,0.07119049609947115
32,0,SVR_C1000_gamma1_kernellinear,-2.569300197659818,0.04273918715179772
33,0,SVR_C1000_gamma1_kernellinear,-0.33023040000114734,0.09038323608290207
21,0,SVR_C1000_gamma1_kernelrbf,-0.6628316158449858,0.04210262826745199
27,0,SVR_C1000_gamma1_kernelrbf,-3.0088123171261474,0.061207928482170555
28,0,SVR_C1000_gamma1_kernelrbf,-3.4852995399529103,0.11814249253660214
32,0,SVR_C1000_gamma1_kernelrbf,-4.082129610390224,0.06085397039189082
33,0,SVR_C1000_gamma1_kernelrbf,-0.8993096034857793,0.1290496355264699
21,0,SVR_C1000_gamma0.1_kernellinear,0.17178480719968736,0.02097027507515128
27,0,SVR_C1000_gamma0.1_kernellinear,-1.0679272076774886,0.03157382551762784
28,0,SVR_C1000_gamma0.1_kernellinear,-1.7027591220411282,0.07119049609947115
32,0,SVR_C1000_gamma0.1_kernellinear,-2.569300197659818,0.04273918715179772
33,0,SVR_C1000_gamma0.1_kernellinear,-0.33023040000114734,0.09038323608290207
21,0,SVR_C1000_gamma0.1_kernelrbf,-0.08365339200805666,0.027437929072147198
27,0,SVR_C1000_gamma0.1_kernelrbf,-1.8898828588282748,0.04412372776578792
28,0,SVR_C1000_gamma0.1_kernelrbf,-2.521050776462155,0.09274424402958484
32,0,SVR_C1000_gamma0.1_kernelrbf,-3.628382391309426,0.05542075204600422
33,0,SVR_C1000_gamma0.1_kernelrbf,-0.8537359221101124,0.1259531066823386
21,0,SVR_C1000_gamma0.01_kernellinear,0.17178480719968736,0.02097027507515128
27,0,SVR_C1000_gamma0.01_kernellinear,-1.0679272076774886,0.03157382551762784
28,0,SVR_C1000_gamma0.01_kernellinear,-1.7027591220411282,0.07119049609947115
32,0,SVR_C1000_gamma0.01_kernellinear,-2.569300197659818,0.04273918715179772
33,0,SVR_C1000_gamma0.01_kernellinear,-0.33023040000114734,0.09038323608290207
21,0,SVR_C1000_gamma0.01_kernelrbf,0.1437605928297686,0.021679843662169337
27,0,SVR_C1000_gamma0.01_kernelrbf,-1.2302818964834152,0.03405271287753852
28,0,SVR_C1000_gamma0.01_kernelrbf,-1.7814092435213982,0.07326213508527747
32,0,SVR_C1000_gamma0.01_kernelrbf,-3.082386036390692,0.04888293255624238
33,0,SVR_C1000_gamma0.01_kernelrbf,-0.3915670300866072,0.09455078714589009
21,0,SVR_C1000_gamma0.001_kernellinear,0.17178480719968736,0.02097027507515128
27,0,SVR_C1000_gamma0.001_kernellinear,-1.0679272076774886,0.03157382551762784
28,0,SVR_C1000_gamma0.001_kernellinear,-1.7027591220411282,0.07119049609947115
32,0,SVR_C1000_gamma0.001_kernellinear,-2.569300197659818,0.04273918715179772
33,0,SVR_C1000_gamma0.001_kernellinear,-0.33023040000114734,0.09038323608290207
21,0,SVR_C1000_gamma0.001_kernelrbf,0.13284269509421098,0.02195628307157319
27,0,SVR_C1000_gamma0.001_kernelrbf,-0.8391530912735876,0.028080823439281585
28,0,SVR_C1000_gamma0.001_kernelrbf,-1.261993708865297,0.05958076433625769
32,0,SVR_C1000_gamma0.001_kernelrbf,-2.1593050751642333,0.0378298611491399
33,0,SVR_C1000_gamma0.001_kernelrbf,-0.17090796919769824,0.0795579859032358
21,0,SVR_C1000_gamma0.0001_kernellinear,0.17178480719968736,0.02097027507515128
27,0,SVR_C1000_gamma0.0001_kernellinear,-1.0679272076774886,0.03157382551762784
28,0,SVR_C1000_gamma0.0001_kernellinear,-1.7027591220411282,0.07119049609947115
32,0,SVR_C1000_gamma0.0001_kernellinear,-2.569300197659818,0.04273918715179772
33,0,SVR_C1000_gamma0.0001_kernellinear,-0.33023040000114734,0.09038323608290207
21,0,SVR_C1000_gamma0.0001_kernelrbf,-0.05871425010289655,0.02680647402225712
27,0,SVR_C1000_gamma0.0001_kernelrbf,-0.40081958105319027,0.02138819629126322
28,0,SVR_C1000_gamma0.0001_kernelrbf,-0.4367472439170441,0.037843827157914886
32,0,SVR_C1000_gamma0.0001_kernelrbf,-1.2337255367794628,0.02674687150852703
33,0,SVR_C1000_gamma0.0001_kernelrbf,-0.06306838556026717,0.07223076608704802
21,0,NearestNeighbors_n_neighbors5_weightsuniform_metricminkowski,-1.198877643698121,0.055675227218474524
27,0,NearestNeighbors_n_neighbors5_weightsuniform_metricminkowski,-2.497839891332764,0.05340622532916698
28,0,NearestNeighbors_n_neighbors5_weightsuniform_metricminkowski,-2.855577208972033,0.10155564808500035
32,0,NearestNeighbors_n_neighbors5_weightsuniform_metricminkowski,-6.393440182328853,0.08852985351452095
33,0,NearestNeighbors_n_neighbors5_weightsuniform_metricminkowski,-0.899675355037594,0.12907448671680152
21,0,NearestNeighbors_n_neighbors5_weightsuniform_metriceuclidean,-1.198877643698121,0.055675227218474524
27,0,NearestNeighbors_n_neighbors5_weightsuniform_metriceuclidean,-2.497839891332764,0.05340622532916698
28,0,NearestNeighbors_n_neighbors5_weightsuniform_metriceuclidean,-2.855577208972033,0.10155564808500035
32,0,NearestNeighbors_n_neighbors5_weightsuniform_metriceuclidean,-6.393440182328853,0.08852985351452095
33,0,NearestNeighbors_n_neighbors5_weightsuniform_metriceuclidean,-0.899675355037594,0.12907448671680152
21,0,NearestNeighbors_n_neighbors5_weightsuniform_metricmanhattan,-1.3693217373883795,0.05999084417490163
27,0,NearestNeighbors_n_neighbors5_weightsuniform_metricmanhattan,-2.307250057261528,0.05049623403737614
28,0,NearestNeighbors_n_neighbors5_weightsuniform_metricmanhattan,-2.383549077529482,0.08912245839515338
32,0,NearestNeighbors_n_neighbors5_weightsuniform_metricmanhattan,-6.92572778278248,0.09490352289354499
33,0,NearestNeighbors_n_neighbors5_weightsuniform_metricmanhattan,-0.84957283157018,0.1256702432061281
21,0,NearestNeighbors_n_neighbors5_weightsdistance_metricminkowski,-1.978624245476801,0.0754182853878455
27,0,NearestNeighbors_n_neighbors5_weightsdistance_metricminkowski,-2.379702664096955,0.051602465416326994
28,0,NearestNeighbors_n_neighbors5_weightsdistance_metricminkowski,-3.5468945887742054,0.11976490203920984
32,0,NearestNeighbors_n_neighbors5_weightsdistance_metricminkowski,-5.330904625710461,0.07580693767809817
33,0,NearestNeighbors_n_neighbors5_weightsdistance_metricminkowski,-0.8980245008185699,0.12896231851900933
21,0,NearestNeighbors_n_neighbors5_weightsdistance_metriceuclidean,-1.978624245476801,0.0754182853878455
27,0,NearestNeighbors_n_neighbors5_weightsdistance_metriceuclidean,-2.379702664096955,0.051602465416326994
28,0,NearestNeighbors_n_neighbors5_weightsdistance_metriceuclidean,-3.5468945887742054,0.11976490203920984
32,0,NearestNeighbors_n_neighbors5_weightsdistance_metriceuclidean,-5.330904625710461,0.07580693767809817
